Bankrupt?, ROA(C) before interest and depreciation before interest, Operating Gross Margin, Operating Profit Rate, Current Ratio, Quick Ratio, Long-term Liability to Current Assets, Liability to Equity, Equity to Liability,,,0.015106556
0,0.478623312,0.622457804,0.999000401,0.034037335,0.032619369,0,0.275910485,0.088984668,,,
0,0.509579291,0.617254501,0.999036683,0.008444279,0.004219033,0,0.288645101,0.017164101,,,
0,0.65368303,0.633239165,0.999274826,0.043051972,0.038947606,0,0.275663947,0.10874274,,,
0,0.536830303,0.611006212,0.99883332,0.024797427,0.023728395,0.004828969,0.275639774,0.111227165,,,
0,0.529907863,0.609499993,0.999040611,0.010821183,0.011036361,0.020464584,0.278842903,0.033492683,,,
0,0.361819334,0.61992822,0.998515565,0.033767757,0.032910078,0,0.275866611,0.091899667,,,
0,0.864963682,0.622371323,0.999308219,0.031235472,0.014413833,0,0.27617837,0.074892853,,,
0,0.577536197,0.598531256,0.999006294,0.00958749,0.004098008,0.002554325,0.289357475,0.016827602,,,
0,0.443913616,0.590711887,0.998876881,0.010236474,0.007738117,1680000000,0.276542175,0.062251584,,,
0,0.439331156,0.614818605,0.998803162,0.018602126,0.015952848,0,0.276918906,0.053493406,,,
0,0.495100668,0.618191384,0.9989231,0.015823352,0.010871043,0.001011562,0.277733657,0.041945838,,,
0,0.597036026,0.618638205,0.999104509,0.016526626,0.013543576,0,0.278144848,0.038180766,,,
0,0.398430264,0.592873924,0.99876376,0.014362514,0.009355111,0,0.278928922,0.033021621,,,
0,0.081411788,0.602934606,0.973874888,0.012994031,0.01213744,0,0.278181796,0.037885755,,,
0,0.384585385,0.556976895,0.997956432,0.005888905,0.005061841,0.000107466,0.277808944,0.041182438,,,
0,0.38287915,0.609622508,0.998773928,0.01308077,0.009541016,0,0.278796589,0.033754461,,,
0,0.496075659,0.613110595,0.998325952,0.054326196,0.051828663,0.000693749,0.275158992,0.212871398,,,
0,0.50972554,0.597536719,0.998940316,0.006159107,0.005285176,0.01120731,0.280560866,0.026696011,,,
0,0.487300736,0.60970899,0.998977638,0.012238339,0.009415624,0.011132767,0.280632031,0.026499112,,,
0,0.480427046,0.593536949,0.998871335,0.008762531,0.005424293,0.016003909,0.281268229,0.024927926,,,
0,0.500024375,0.591511841,0.998778897,0.021216782,0.019211166,0.02609472,0.277568516,0.043759786,,,
0,0.515136743,0.605521844,0.999052166,0.015153151,0.008347609,0.004754389,0.278338938,0.036697667,,,
0,0.489250719,0.607164992,0.999016231,0.009979376,0.006847273,0.011158188,0.279708203,0.029488686,,,
0,0.481597036,0.604628202,0.998837364,0.00624647,0.003107973,0.014023982,0.286372032,0.018512001,,,
0,0.552673914,0.625744101,0.99940031,0.025332838,0.025273648,0.012141587,0.277072228,0.050719215,,,
0,0.35655438,0.593443261,0.998311162,0.06968465,0.038915166,0,0.275753164,0.100543284,,,
0,0.571003754,0.627776416,0.999243743,0.040333103,0.031268754,0,0.275614426,0.113970608,,,
0,0.508653049,0.607626227,0.999074582,0.009160034,0.007323887,0,0.277379533,0.046108071,,,
0,0.482620777,0.62296228,0.999098963,0.048967086,0.042902131,0,0.275762293,0.09978059,,,
0,0.499975625,0.619085026,0.999046158,0.018065466,0.014445025,0,0.276471581,0.064302805,,,
0,0.535562814,0.615632973,0.999091221,0.017869523,0.014423815,0.002366462,0.277654238,0.04279304,,,
0,0.530785356,0.61359345,0.99912057,0.010134758,0.006681955,0,0.279328778,0.031060842,,,
0,0.586701116,0.615914037,0.999269857,0.017675452,0.015237927,0.009988989,0.27725546,0.047837279,,,
0,0.53258909,0.604548927,0.9990487,0.022036749,0.014107528,0.023030621,0.27913267,0.031978483,,,
0,0.425973773,0.623128036,0.998702174,0.010746924,0.007326382,0,0.277143081,0.049553938,,,
0,0.585531127,0.624165814,0.999236002,0.02917058,0.023646672,0,0.276277299,0.070884821,,,
0,0.553063911,0.628417821,0.999173144,0.013320395,0.008850424,0.007738388,0.277564724,0.043803877,,,
0,0.514795496,0.601968895,0.999028017,0.018360005,0.014744469,0,0.277215152,0.048435491,,,
0,0.51767172,0.628843022,0.99911641,0.014766257,0.011848601,0,0.277872124,0.040569594,,,
0,0.656608005,0.647364476,0.999541624,0.036768684,0.033031727,0,0.275595373,0.116132927,,,
0,0.62852825,0.617838251,0.999332484,0.004730094,0.004311361,0.051061141,0.281308177,0.024839334,,,
0,0.551893921,0.61743467,0.99911953,0.021840181,0.016357096,0,0.277165035,0.049206367,,,
0,0.551455175,0.610523357,0.999145182,0.00953632,0.008325151,0.019418242,0.27841156,0.036182421,,,
0,0.607614683,0.628165583,0.999379396,0.011737873,0.008334508,0.009177943,0.277381301,0.04608457,,,
0,0.521327938,0.60606956,0.999004907,0.006785626,0.005147307,0.005087449,0.278149768,0.038141118,,,
0,0.603227222,0.630089797,0.999248134,0.032803642,0.026739049,0,0.276053604,0.080771573,,,
0,0.609857164,0.620079563,0.999205497,0.02066889,0.014933492,0,0.27676828,0.056615766,,,
0,0.468775898,0.573264244,0.998569641,0.008777508,0.005002576,0.039200683,0.286956934,0.018117464,,,
0,0.561302589,0.612440364,0.999111095,0.016451743,0.011146781,0.001347174,0.278297233,0.037002916,,,
0,0.614585872,0.615150117,0.999176957,0.019204308,0.015121892,0.002034711,0.277982794,0.039552639,,,
0,0.538829035,0.622414563,0.999102776,0.026225191,0.020579248,0,0.276410699,0.066206326,,,
0,0.548481451,0.617895905,0.999100465,0.016534738,0.012657722,0.001890393,0.277346885,0.046547475,,,
0,0.632574465,0.625643206,0.99923034,0.021376532,0.016109432,0,0.276793996,0.05605118,,,
0,0.54170526,0.61373038,0.999151075,0.009119472,0.00746737,0.007282947,0.279004104,0.03262526,,,
0,0.691756447,0.620865103,0.999281412,0.022174658,0.016292841,0,0.277027888,0.051484234,,,
0,0.47545459,0.598660978,0.998969781,0.00743149,0.006779898,0,0.283750039,0.020906051,,,
0,0.520645444,0.60510385,0.999028363,0.007504501,0.004525339,0.011915789,0.278737746,0.034095682,,,
0,0.42972749,0.593154989,0.998935348,0.010826799,0.005534712,0.005457989,0.282191016,0.023122063,,,
0,0.547018964,0.605456983,0.999111904,0.007077669,0.005663847,0.01822014,0.282003595,0.023452005,,,
0,0.492126944,0.595879157,0.998923909,0.004863011,0.003097992,0.006951263,0.285793125,0.018943394,,,
0,0.569785014,0.605983078,0.999152808,0.004832434,0.003537799,0.02077526,0.286087156,0.018718814,,,
0,0.501096865,0.607280301,0.99896227,0.024157179,0.019881171,2990000000,0.275694532,0.105769175,,,
0,0.524399162,0.604916473,0.999062334,0.011052696,0.008461148,0.00563949,0.278042718,0.039029937,,,
0,0.493589431,0.609363064,0.999007218,0.0228979,0.01598092,0,0.276402949,0.06645828,,,
0,0.509189295,0.609990055,0.99898954,0.017569368,0.013929733,0.005446294,0.277323483,0.046869124,,,
0,0.537074051,0.602386889,0.999067303,0.013637399,0.0109484,0.000173077,0.279107694,0.032101191,,,
0,0.465899673,0.59533144,0.998961115,0.012713845,0.009023852,0,0.279742309,0.029358912,,,
0,0.506166821,0.595158477,0.998984224,0.010283899,0.00516228,0.004653789,0.286225271,0.018617272,,,
0,0.548188953,0.598653771,0.999022239,0.027064502,0.013330846,0,0.275742083,0.101486649,,,
1,0.330180861,0.579908906,0.99709133,0.004750687,0.001926419,0.00919023,0.279206212,0.031625042,,,
0,0.518256715,0.598113262,0.998990695,0.012185921,0.009293351,0.023887801,0.277941968,0.039919754,,,
0,0.352995661,0.60009513,0.998705178,0.004524791,0.002331916,0.021238955,0.276589468,0.060962312,,,
0,0.538975284,0.607402816,0.999028479,0.024280735,0.021941092,0.008206524,0.276136405,0.076757639,,,
0,0.58972359,0.612296228,0.999190938,0.007870178,0.00629455,0.023107145,0.278170524,0.037975097,,,
0,0.594062302,0.612620534,0.999213354,0.018443624,0.015509921,0.006779768,0.276249021,0.071978864,,,
0,0.64451811,0.627459318,0.999425499,0.0278645,0.023991656,0.002341238,0.275535374,0.123572336,,,
0,0.534002827,0.614753744,0.99905621,0.021618653,0.015690211,0.002553228,0.276299589,0.070049421,,,
0,0.538585287,0.614991568,0.99922618,0.016306345,0.0154675,0.019479743,0.278869928,0.0333426,,,
0,0.52912787,0.613651105,0.99908995,0.01388576,0.009752498,0.036676448,0.278799479,0.033737953,,,
0,0.536196558,0.603965177,0.999060948,0.007145688,0.004472936,0.009227457,0.282837732,0.022099995,,,
0,0.472139619,0.610523357,0.998909812,0.03112814,0.022466989,0.000112352,0.275078321,0.254043659,,,
0,0.533466582,0.603049914,0.999030328,0.009496382,0.008079357,0.005579981,0.277792891,0.041342114,,,
0,0.535855311,0.627098978,0.99921971,0.040458532,0.036084179,0,0.275384225,0.147943104,,,
0,0.45376103,0.611316104,0.998966546,0.013429599,0.009577822,0.003496663,0.279325272,0.031076571,,,
0,0.555013894,0.61723288,0.999107744,0.024580267,0.02039272,0,0.27583824,0.093902334,,,
0,0.58631112,0.615618559,0.999181695,0.027975576,0.024784557,0.020041874,0.279681357,0.029592077,,,
0,0.477989568,0.599064558,0.998980411,0.010813071,0.007759327,0,0.280258412,0.02758889,,,
0,0.490566958,0.610184638,0.999128312,0.01768918,0.011549158,0.002645357,0.27709968,0.050259628,,,
0,0.485350753,0.612887185,0.999026746,0.021907576,0.019079536,0,0.276410053,0.066227235,,,
0,0.619655828,0.615798729,0.999296086,0.029750297,0.027579362,0,0.275703809,0.104902434,,,
0,0.59089358,0.615063636,0.999240739,0.007110742,0.005414311,0.018011504,0.2795097,0.03028037,,,
0,0.563935066,0.614847432,0.999234731,0.010268299,0.009298342,0.04236885,0.278768904,0.03391378,,,
0,0.594403549,0.601558108,0.999072271,0.026402414,0.016794408,0.004883868,0.277798411,0.041287016,,,
0,0.639106908,0.634810245,0.999480269,0.032339369,0.029849517,0,0.27557651,0.118364242,,,
0,0.507921806,0.61815535,0.999086253,0.028097884,0.020889921,0,0.275809841,0.096007766,,,
0,0.54170526,0.660581732,0.999634871,0.045323416,0.045463619,0,0.275346304,0.155795558,,,
0,0.507726807,0.603871488,0.999047544,0.014146602,0.010023244,0.02641987,0.280323307,0.027389248,,,
0,0.499341881,0.603006673,0.999031368,0.024002421,0.016874884,0,0.276156429,0.075854612,,,
0,0.537707795,0.621081307,0.999137671,0.026177765,0.022709663,0,0.276259033,0.071587018,,,
0,0.574416224,0.620122804,0.99925784,0.012238963,0.010214763,0.005133837,0.277577642,0.043654143,,,
0,0.606152196,0.612598913,0.999194174,0.013471409,0.011493636,0,0.278593543,0.034975296,,,
0,0.571832496,0.626169302,0.999231842,0.01479933,0.01353609,0,0.275994334,0.083955698,,,
0,0.517086725,0.618191384,0.999138827,0.02325609,0.020059589,0,0.276008382,0.083175259,,,
0,0.44683859,0.603914729,0.998704138,0.061843801,0.057932942,0,0.275112102,0.234926624,,,
0,0.553356408,0.604959714,0.999067187,0.004162234,0.003463562,0,0.277797634,0.041294764,,,
0,0.552283918,0.61220254,0.999140906,0.020199001,0.019546792,0,0.275897128,0.089849847,,,
0,0.528932872,0.626954842,0.999195791,0.025959981,0.02005647,0,0.275544495,0.122374742,,,
0,0.524496661,0.610047709,0.999030328,0.020788079,0.016072625,0,0.277476796,0.044859835,,,
0,0.489884464,0.613924963,0.998944592,0.080796628,0.05460101,0,0.275142561,0.220089596,,,
0,0.510164286,0.6248937,0.999086137,0.038591455,0.029336097,0,0.275545303,0.122269814,,,
0,0.496904402,0.606422693,0.999024897,0.003988755,0.001757359,0.014797436,0.291313584,0.016051857,,,
0,0.483108273,0.607049684,0.998914549,0.00770294,0.001923924,0,0.285830743,0.018914,,,
0,0.56690879,0.62511711,0.999227336,0.02798868,0.019858713,0,0.276082436,0.079320039,,,
0,0.643591869,0.622587526,0.999343461,0.027679789,0.025233722,0.001807522,0.275721697,0.103274751,,,
0,0.648369327,0.626183716,0.999347851,0.032275094,0.029838912,0,0.276022163,0.082425589,,,
0,0.533466582,0.621189409,0.999078511,0.029603028,0.023627333,0,0.275714729,0.103902062,,,
0,0.548822698,0.626003546,0.999197987,0.070233166,0.061665379,0,0.275281166,0.171601457,,,
0,0.554721396,0.597630407,0.999010454,0.00856534,0.004106742,0.004923481,0.285866657,0.018886123,,,
0,0.596061034,0.623473962,0.999388177,0.013317899,0.012063826,0.021667477,0.277459702,0.045072882,,,
0,0.585336128,0.61530146,0.999236811,0.0151856,0.014700176,0.019292046,0.278630457,0.034744011,,,
0,0.481743285,0.600650053,0.998969665,0.013616182,0.012022653,0.009887894,0.279438032,0.030582433,,,
0,0.453614781,0.612490811,0.998875148,0.008223999,0.00459708,0.010321541,0.283078993,0.021759025,,,
0,0.556476381,0.618299485,0.999125539,0.031044521,0.021043386,0,0.275990614,0.084165138,,,
0,0.469458392,0.610083743,0.998981682,0.027595546,0.023252405,0,0.276399896,0.066558152,,,
0,0.566177546,0.6075974,0.999093648,0.011890135,0.007650155,0.000665851,0.281285056,0.024890477,,,
0,0.505240579,0.616555442,0.99904766,0.020809295,0.016690227,0.010835339,0.277529193,0.044222731,,,
0,0.559108858,0.60912524,0.999143217,0.009078287,0.007427444,0.009863923,0.278129482,0.038305306,,,
0,0.543265246,0.611049453,0.999169215,0.005216832,0.004754288,0.012453857,0.28645874,0.01845104,,,
0,0.499488129,0.605723634,0.999064183,0.015253619,0.010900988,0,0.278977027,0.032766411,,,
0,0.433676205,0.600152784,0.99890207,0.00769046,0.003025002,0.001125997,0.287166822,0.0179849,,,
0,0.50514308,0.602689575,0.999016,0.012754406,0.005979511,0.010956587,0.284949046,0.019659559,,,
0,0.666747916,0.624374811,0.999349931,0.059382654,0.055263529,0,0.275441143,0.137627726,,,
0,0.547603958,0.609809885,0.999036221,0.012673283,0.008831709,0.00055342,0.27886494,0.033370156,,,
0,0.573879979,0.622176739,0.999410709,0.006597795,0.006007583,0.022383265,0.279573863,0.030017443,,,
0,0.535904061,0.622630767,0.999102083,0.029704744,0.020470076,0,0.275811358,0.095892635,,,
0,0.576658704,0.608289252,0.999043847,0.033040147,0.031744121,0,0.275879693,0.091008163,,,
0,0.583483645,0.609420718,0.999124152,0.00725926,0.006102407,0.00738287,0.281296887,0.024864262,,,
0,0.61258714,0.618998544,0.999333986,0.008446151,0.002797924,0.007434858,0.285062452,0.019556566,,,
0,0.683030273,0.62682512,0.999274479,0.022616466,0.017856185,0,0.27691828,0.053505527,,,
0,0.563203822,0.652654261,0.99933907,0.046421696,0.045380025,0,0.275419453,0.141371048,,,
0,0.541412763,0.605168711,0.999068805,0.025143759,0.018568611,0,0.276729502,0.057493924,,,
0,0.570467508,0.619257989,0.999284763,0.005339765,0.00230509,0,0.276317645,0.06938938,,,
0,0.639350656,0.622306462,0.999223638,0.021415846,0.016302822,157000000,0.276932938,0.053223816,,,
0,0.660897967,0.622919039,0.999234962,0.027555608,0.023567444,0,0.276173311,0.075112074,,,
0,0.499975625,0.608541489,0.999072387,0.013271097,0.008540999,0,0.280438234,0.027046727,,,
0,0.531809097,0.599295176,0.999037029,0.008444903,0.008166695,0,0.288027035,0.017485156,,,
0,0.549553941,0.620166044,0.999119068,0.019609299,0.015083838,0,0.277249164,0.047929483,,,
0,0.607029688,0.632511279,0.999362988,0.026029248,0.021778893,0,0.277433894,0.045399548,,,
0,0.638083167,0.628590784,0.999353282,0.055279079,0.05384242,0,0.275011224,0.30362526,,,
0,0.524740409,0.60820277,0.999002365,0.017238636,0.017310948,0.012891078,0.277411405,0.045689242,,,
0,0.641495637,0.624122573,0.999117912,0.019783402,0.012076927,0,0.277210612,0.048504061,,,
0,0.65485302,0.624648669,0.999285109,0.0611736,0.050662706,0,0.275352909,0.15436416,,,
0,0.562716326,0.603590424,0.999065801,0.010863617,0.004348168,0.002265408,0.283231461,0.021553466,,,
0,0.68795398,0.617629254,0.999326937,0.032743112,0.029026672,0,0.275517191,0.126037753,,,
0,0.553210159,0.622270428,0.999081168,0.020725676,0.01568522,0,0.276981905,0.052308761,,,
0,0.607614683,0.619106646,0.999158354,0.018148461,0.014015823,0.000398916,0.277466924,0.044982558,,,
0,0.530785356,0.611597169,0.999038185,0.014778113,0.011840491,0,0.278926909,0.033032428,,,
0,0.508360552,0.607229853,0.998998783,0.014930375,0.008165447,0,0.278743374,0.034062622,,,
0,0.487544484,0.610544978,0.998978678,0.011595596,0.007941489,0,0.281445397,0.024542995,,,
0,0.516842978,0.59764482,0.998947943,0.008223999,0.007331997,0.001560136,0.28036355,0.027267732,,,
0,0.528494126,0.614969948,0.999042113,0.019179971,0.016227961,0,0.277163262,0.049234216,,,
0,0.160581095,0.589731763,0.998584084,0.007466435,0.001607013,0,0.294701603,0.015066907,,,
0,0.42168381,0.6156618,0.998536363,0.017920069,0.01103137,0.003346816,0.275178975,0.204735375,,,
0,0.511334276,0.600635639,0.998993237,0.005931963,0.005209068,0.011563771,0.279333082,0.03104157,,,
0,0.460878467,0.608937863,0.998947711,0.023143766,0.018811908,0.010909719,0.278679491,0.03444339,,,
0,0.552625165,0.608455008,0.99912265,0.008995916,0.005481686,0.002930868,0.279018815,0.032549312,,,
0,0.576951202,0.618090488,0.999172797,0.064253154,0.062715927,8430000000,0.27488852,0.477339017,,,
0,0.512894262,0.602718402,0.999027555,0.017876387,0.011705118,0.009678767,0.279849174,0.028963389,,,
0,0.513528007,0.608109082,0.999080013,0.016045504,0.011546039,0.017355785,0.280795877,0.026063213,,,
0,0.535904061,0.612822324,0.999056441,0.008221503,0.005419926,0.009524104,0.283820795,0.020823413,,,
0,0.585921123,0.621138961,0.999327746,0.017651739,0.01759542,0.01396684,0.276805104,0.055811538,,,
0,0.251694048,0.585602272,0.998139574,0.064324916,0.052176143,0,0.276050405,0.080936411,,,
0,0.581533662,0.6241514,0.999259804,0.038308773,0.029551321,0,0.275665723,0.108564983,,,
0,0.574513723,0.612685395,0.999201106,0.010915411,0.007584652,0.000445716,0.276718782,0.057742595,,,
0,0.500804368,0.621859641,0.999144719,0.052109666,0.045371915,0,0.275733063,0.102269257,,,
0,0.495636913,0.618220211,0.999030674,0.021390885,0.017513696,0,0.276266652,0.07129218,,,
0,0.519767952,0.616202309,0.999029865,0.014905414,0.011557268,0,0.27732761,0.046811994,,,
0,0.506995564,0.609492786,0.999044656,0.00944334,0.005158537,0,0.279873954,0.028873997,,,
0,0.54053527,0.607921705,0.999137093,0.013616806,0.010582829,0.027847732,0.279065246,0.032312941,,,
0,0.576999951,0.611726891,0.999160665,0.017269213,0.01447497,0.005852253,0.277787038,0.041400737,,,
0,0.430458733,0.626219749,0.998668203,0.012055501,0.008614613,0,0.276548611,0.062072299,,,
0,0.59196607,0.62608282,0.999272052,0.027781505,0.021969789,0,0.276180193,0.074814188,,,
0,0.575488714,0.627516972,0.999212083,0.009604338,0.006524123,0,0.277463799,0.045021589,,,
0,0.554867645,0.604239035,0.999061872,0.02022833,0.016377059,0,0.276953327,0.052838,,,
0,0.497928143,0.622126292,0.998984455,0.023291659,0.020287915,0.000512001,0.276349081,0.068274333,,,
0,0.673719105,0.651659724,0.999595585,0.038410489,0.034423515,0,0.275430489,0.139439417,,,
0,0.635499439,0.616915781,0.999313072,0.009821498,0.008584668,0.053507791,0.281243637,0.024982999,,,
0,0.561497587,0.61664913,0.999139982,0.020758126,0.017784443,0.001845551,0.278103298,0.03852012,,,
0,0.569443767,0.612519639,0.999164709,0.010217753,0.008725032,0.023693738,0.278030558,0.039134489,,,
0,0.654706771,0.629455599,0.999426539,0.01659714,0.014274093,0,0.276021535,0.082459446,,,
0,0.580851168,0.609247755,0.999102198,0.008654575,0.005792358,0.007478088,0.277790708,0.041363953,,,
0,0.544288987,0.628309719,0.999137671,0.030244523,0.024584928,0,0.276063072,0.080288259,,,
0,0.686637742,0.624158607,0.999315267,0.025270436,0.019885538,0,0.276498669,0.063496893,,,
0,0.487300736,0.579570187,0.998679757,0.004100455,0.002449821,0.02439665,0.292372945,0.015703347,,,
0,0.49256569,0.609240548,0.998981336,0.018516635,0.011977736,0.000197793,0.277279378,0.047491082,,,
0,0.585921123,0.61395379,0.999147839,0.018113516,0.013642767,0,0.277186059,0.04887923,,,
0,0.597572271,0.622991107,0.999199951,0.028992109,0.023243671,0,0.276147637,0.076248083,,,
0,0.551162677,0.618681445,0.999111904,0.022970911,0.017232344,0.000974096,0.276461599,0.064605987,,,
0,0.598693511,0.624403638,0.999208964,0.022752503,0.018166857,0,0.276660721,0.059136197,,,
0,0.570516258,0.619250782,0.999264426,0.029863869,0.029567541,0.003599596,0.275944816,0.086844917,,,
0,0.634768196,0.622191153,0.999295393,0.027291647,0.021682198,0,0.276519149,0.062903329,,,
0,0.418466338,0.59798354,0.998953604,0.007094518,0.006010703,0,0.287827771,0.017595099,,,
0,0.506556818,0.604253448,0.999000979,0.014922886,0.011422518,0.008255287,0.277173077,0.049080586,,,
0,0.486959489,0.59551161,0.998976829,0.012484828,0.006584636,0.004769424,0.280551571,0.02672208,,,
0,0.547018964,0.604815578,0.999105318,0.007548806,0.005714378,0.010392995,0.279977735,0.028508711,,,
0,0.510456784,0.599208694,0.998994739,0.005126349,0.003427379,0.003097582,0.285033421,0.019582716,,,
0,0.572271243,0.607020856,0.999169678,0.006708247,0.004653226,0.010973116,0.278275208,0.037166981,,,
0,0.5428265,0.611582756,0.999070307,0.024346882,0.021425176,0,0.275762782,0.099740177,,,
0,0.568761273,0.609809885,0.99913952,0.011314785,0.008904075,0.006112068,0.278150984,0.038131336,,,
0,0.489835714,0.611849407,0.998981913,0.022562176,0.014490566,0,0.276336973,0.068698792,,,
0,0.475795837,0.607518125,0.998899875,0.015779046,0.013833662,0.004747762,0.277691932,0.042385368,,,
0,0.503778092,0.601399559,0.999041189,0.012724453,0.007798629,0.000879141,0.279943967,0.028625984,,,
0,0.510993029,0.59589357,0.998974865,0.008997788,0.004942688,0,0.285847822,0.018900721,,,
0,0.509238044,0.595497197,0.998987922,0.014263294,0.008902827,0.005782129,0.282276427,0.022977105,,,
0,0.442402379,0.593068508,0.998929339,0.015949404,0.006024427,0,0.276512413,0.063097079,,,
1,0.481402038,0.592167659,0.998810441,0.005855832,0.003162247,0.067705701,0.282749734,0.022229437,,,
1,0.102325355,0.58587613,0.998786061,0.009324152,0.003909608,0.002912659,0.287019925,0.018077206,,,
1,0.480914542,0.596722351,0.998984687,0.011277344,0.004246482,0,0.28233094,0.022886277,,,
1,0.242821625,0.589566007,0.998155057,0.019287303,0.011399436,0,0.276857685,0.054710346,,,
1,0.519816702,0.626435953,0.999068458,0.008038664,0.003179091,0.012095712,0.284588574,0.020002589,,,
0,0.50748306,0.596289944,0.998962155,0.009916974,0.007216586,0.017603554,0.277269724,0.047630052,,,
0,0.398089017,0.597313308,0.998615629,0.004593433,0.002089865,0.023445523,0.277035586,0.051349349,,,
0,0.537610296,0.608260425,0.999034141,0.00958749,0.00813987,0.003512846,0.276199801,0.073980295,,,
0,0.552430166,0.612908805,0.999182734,0.010760029,0.009204766,0.017350089,0.277045361,0.051179345,,,
0,0.601862234,0.614472679,0.99924617,0.018997133,0.016350858,0.002535209,0.276159363,0.075724322,,,
0,0.629551991,0.624655876,0.999374081,0.024528473,0.020937333,0.002569614,0.27555948,0.120461238,,,
0,0.566275045,0.621009239,0.999157661,0.028822999,0.022138226,0.001918033,0.276041371,0.081406029,,,
0,0.526690391,0.611344931,0.999164247,0.018381222,0.017652813,0.013537864,0.278088852,0.038640042,,,
0,0.496416906,0.597543925,0.998827311,0.00731979,0.004520348,0.015355134,0.280429881,0.027071159,,,
0,0.527421635,0.601983309,0.999040727,0.007136327,0.004835387,0.011526501,0.283438737,0.021285497,,,
0,0.421293814,0.598134882,0.998754285,0.018736291,0.014259121,0,0.275499284,0.128572794,,,
0,0.53483157,0.603633664,0.999054708,0.011729137,0.010392558,0.007656605,0.277255543,0.047836058,,,
0,0.51772047,0.627077358,0.999222829,0.01544457,0.013184244,0,0.276488867,0.063785711,,,
0,0.364354312,0.610047709,0.998895137,0.015100109,0.010800549,0.004778338,0.279360355,0.030920279,,,
0,0.532199093,0.623654132,0.999161936,0.010590919,0.007559698,0,0.276111055,0.07793715,,,
0,0.463169697,0.593659465,0.998764454,0.003781579,0.00294827,0.047740423,0.281922219,0.023600579,,,
0,0.368205528,0.586337364,0.998789989,0.012298246,0.007921526,0,0.277962335,0.039735464,,,
0,0.493979428,0.607049684,0.999094225,0.046254458,0.030888835,0.014824814,0.278493472,0.035624825,,,
0,0.506556818,0.607885671,0.999062565,0.031488825,0.02723313,0,0.275900035,0.089659964,,,
0,0.617852094,0.615942865,0.999296895,0.030394913,0.027576866,0,0.275630893,0.112171755,,,
0,0.551455175,0.608289252,0.999118375,0.01208795,0.008282729,0.02874843,0.280122394,0.028022792,,,
0,0.569590016,0.61143862,0.999169793,0.007082661,0.006644524,0.041960322,0.279394665,0.030769681,,,
0,0.570516258,0.59973479,0.999048584,0.029346554,0.020911755,0.00242315,0.276639746,0.059659955,,,
0,0.664407936,0.633779674,0.999446182,0.034316274,0.028677321,0,0.275554988,0.121027889,,,
0,0.537074051,0.617571599,0.99911953,0.031778996,0.024870647,0,0.275720672,0.10336652,,,
0,0.54394774,0.66083397,0.999644461,0.052142739,0.051687052,0,0.275241511,0.183023762,,,
0,0.502461853,0.6014428,0.999005485,0.008011207,0.005174756,0.020003155,0.279189547,0.031704123,,,
0,0.528494126,0.606610069,0.999096652,0.021242367,0.01538952,0,0.276433855,0.065466733,,,
0,0.604348462,0.622234394,0.999234615,0.025438298,0.02190179,0,0.276471238,0.064313172,,,
0,0.521912933,0.610263913,0.999055517,0.01404863,0.011697008,0.010120039,0.278075425,0.03875243,,,
0,0.61258714,0.613377247,0.99920284,0.01492663,0.013652748,0,0.278231437,0.037499075,,,
0,0.577536197,0.630089797,0.999244552,0.015079516,0.012968395,0,0.276120625,0.077486995,,,
0,0.529371618,0.626479194,0.999278639,0.023664825,0.01985185,0,0.27609421,0.078744346,,,
0,0.472822113,0.602869744,0.998980411,0.029437038,0.028223789,0,0.275433429,0.138934238,,,
0,0.528689124,0.595980052,0.998916283,0.004151625,0.00361266,0,0.278273567,0.037179289,,,
0,0.537220299,0.607633434,0.999067534,0.032716279,0.031721039,0,0.275473496,0.132424991,,,
0,0.545751475,0.631336572,0.99930325,0.059529923,0.053269111,0,0.275239419,0.18367136,,,
0,0.552235168,0.617340982,0.999197062,0.006673926,0.003937057,0.007766839,0.27774747,0.041802961,,,
0,0.569200019,0.613737586,0.999105664,0.033327197,0.027595582,0,0.276198125,0.074050735,,,
0,0.39662653,0.608447801,0.998729327,0.033802079,0.023093949,0,0.275830874,0.094438438,,,
0,0.54633647,0.626248577,0.99918389,0.073871844,0.060820076,0,0.275129844,0.226038969,,,
0,0.524447911,0.608238804,0.999068227,0.004175962,0.002925812,0.010819424,0.288335757,0.017321157,,,
0,0.440744893,0.605795702,0.998936966,0.006680166,0.00155773,0,0.285628039,0.019074774,,,
0,0.53829279,0.623704579,0.999163207,0.020556566,0.013718251,0,0.276443759,0.065156345,,,
0,0.59430605,0.619834532,0.999295162,0.030907236,0.028626166,0.000969086,0.275621141,0.113229383,,,
0,0.61253839,0.625917064,0.999352127,0.036414239,0.032935032,0,0.275870719,0.09161758,,,
0,0.568566275,0.625917064,0.999154772,0.045895021,0.035736699,0,0.275325155,0.160576848,,,
0,0.475942086,0.62354603,0.998943783,0.07950802,0.069835818,0,0.275215642,0.191388924,,,
0,0.477599571,0.595453956,0.998970474,0.009042093,0.003960763,0.002797008,0.283474977,0.021239941,,,
0,0.578706186,0.621167789,0.999343807,0.012236467,0.011543543,0.0174772,0.27774146,0.041864974,,,
0,0.573197485,0.610638666,0.999164594,0.022332536,0.021379636,0.014005903,0.277023333,0.051564463,,,
0,0.477502072,0.601839173,0.998958919,0.01246174,0.01103948,0.008700015,0.279715652,0.029460193,,,
